(49,39,41)
(50,36,41)
(50,36,41)
(50,36,41)
(50,36,41)
(52,38,42)
(57,38,47)
(55,38,50)
(49,31,47)
(54,34,54)
(58,38,60)
(58,41,66)
(55,39,66)
(54,36,68)
(50,36,70)
(50,34,71)
(49,36,73)
(44,36,70)
(39,39,68)
(39,47,71)
(44,58,81)
(50,68,90)
(52,76,102)
(54,76,105)
(52,73,108)
(65,76,116)
(78,82,127)
(86,84,126)
(87,78,118)
(82,66,103)
(81,55,92)
(70,54,81)
(55,57,79)
(46,57,81)
(49,55,86)
(52,57,90)
(52,54,95)
(50,52,94)
(57,54,100)
(62,60,102)
(76,76,114)
(63,60,95)
(49,46,81)
(46,42,74)
(46,41,76)
(49,42,82)
(55,47,90)
(58,57,98)
(47,54,98)
(46,60,103)
(47,62,105)
(46,60,103)
(41,58,103)
(42,60,105)
(49,66,111)
(55,73,118)
(49,62,108)
(42,54,97)
(36,42,87)
(34,36,78)
(33,33,71)
(34,31,66)
(42,33,70)
(46,41,76)
(38,39,81)
(33,39,84)
(41,47,92)
(52,63,106)
(52,65,111)
(42,60,105)
(38,55,103)
(41,58,110)
(42,63,114)
(44,68,119)
(49,73,124)
(50,74,127)
(52,76,129)
(54,78,130)
(50,70,124)
(46,60,119)
(42,55,114)
(49,60,122)
(57,68,130)
(62,73,135)
(63,74,137)
(62,73,135)
(63,73,132)
(62,71,130)
(62,68,124)
(60,66,122)
(62,65,119)
(62,65,114)
(63,62,113)
(62,62,110)
(63,60,108)
(62,60,102)
(54,54,92)
(52,54,87)
(49,50,82)
(42,49,78)
(38,49,76)
(39,52,79)
(44,55,87)
(44,55,95)
(44,54,100)
(49,62,110)
(54,65,118)
(52,63,116)
(49,62,108)
(47,62,105)
(46,63,98)
(49,60,92)
(44,41,76)
(47,39,73)
(47,38,74)
(47,38,74)
(50,41,81)
(54,44,84)
(55,44,87)
(57,46,89)
(54,46,92)
(65,57,103)
(74,62,111)
(71,58,108)
(62,49,98)
(57,44,94)
(55,41,94)
(52,42,92)
(49,47,89)
(57,63,102)
(62,70,110)
(52,63,103)
(47,63,102)
(52,71,110)
(57,76,121)
(57,74,122)
(49,66,118)
(50,65,118)
(47,60,108)
(41,47,94)
(34,41,79)
(34,41,71)
(36,41,63)
(38,39,62)
(34,34,63)
(39,38,70)
(41,44,73)
(46,50,74)
(44,52,76)
(42,50,74)
(42,46,74)
(41,42,76)
(58,50,97)
(60,49,102)
(62,50,110)
(58,50,113)
(52,50,114)
(42,50,113)
(39,50,113)
(36,54,114)
(38,55,126)
(52,70,140)
(60,74,143)
(50,68,129)
(49,63,122)
(55,71,126)
(54,68,121)
(42,58,106)
(49,65,113)
(52,70,118)
(55,73,124)
(47,71,124)
(42,63,124)
(36,60,122)
(34,60,127)
(36,63,132)
(36,62,130)
(42,68,137)
(50,76,145)
(54,79,148)
(52,78,151)
(52,82,154)
(62,92,164)
(63,100,172)
(58,100,174)
(57,103,175)
(54,106,178)
(52,111,182)
(54,116,188)
(54,121,193)
(54,126,196)
(63,126,196)
(73,113,183)
(70,105,172)
(60,98,166)
(63,103,170)
(68,113,178)
(73,118,183)
(79,119,186)
(82,121,188)
(84,114,183)
(90,116,185)
(97,118,188)
(102,122,193)
(102,127,196)
(100,127,196)
(92,127,194)
(82,127,193)
(84,140,209)
(78,137,207)
(78,134,202)
(90,142,210)
(102,145,215)
(90,130,201)
(87,126,193)
(102,140,207)
(79,116,188)
(90,127,199)
(98,130,206)
(94,122,198)
(97,119,198)
(110,124,204)
(116,126,210)
(113,124,204)
(95,118,194)
(100,126,199)
(100,124,198)
(108,129,202)
(122,138,214)
(119,135,210)
(106,124,194)
(102,122,193)
(103,130,199)
(86,121,188)
(76,118,182)
(84,130,193)
(92,138,201)
(94,135,199)
(94,134,198)
(105,134,199)
(105,114,186)
(111,116,188)
(116,116,190)
(121,118,191)
(119,116,190)
(119,116,190)
(119,118,188)
(116,118,188)
(108,118,183)
(106,126,190)
(103,134,194)
(95,137,196)
(89,140,196)
(86,145,199)
(86,151,204)
(94,153,207)
(102,140,198)
(105,134,193)
(100,129,188)
(98,129,188)
(90,129,186)
(98,124,183)
(130,119,188)
(143,122,193)
(127,121,188)
(116,114,182)
(114,110,182)
(116,118,188)
(118,132,201)
(129,143,212)
(150,145,217)
(158,143,212)
(161,145,212)
(158,143,207)
(150,137,201)
(135,127,190)
(119,118,180)
(111,113,174)
(110,114,175)
(111,116,177)
(106,116,175)
(116,126,182)
(126,135,191)
(127,137,193)
(124,130,186)
(124,127,183)
(127,130,185)
(134,137,191)
(132,140,193)
(126,137,190)
(122,130,183)
(114,122,175)
(119,122,177)
(127,129,183)
(130,132,186)
(130,129,183)
(142,140,194)
(146,145,199)
(143,145,199)
(132,135,190)
(124,127,182)
(116,127,180)
(114,129,182)
(114,129,182)
(121,135,188)
(122,137,190)
(127,137,193)
(127,137,193)
(134,138,199)
(137,142,202)
(140,143,207)
(142,145,209)
(134,140,206)
(134,143,209)
(127,140,204)
(108,127,191)
(94,118,180)
(90,121,182)
(98,129,190)
(100,134,194)
(70,95,164)
(79,105,174)
(89,110,180)
(87,108,182)
(87,103,180)
(89,102,177)
(89,98,170)
(84,97,161)
(97,110,169)
(95,110,164)
(92,106,159)
(89,103,158)
(86,100,159)
(82,97,158)
(81,92,161)
(82,92,161)
(95,97,167)
(95,98,164)
(95,98,164)
(90,97,162)
(84,94,159)
(81,90,156)
(81,87,153)
(79,86,151)
(76,78,148)
(71,74,140)
(65,70,140)
(63,73,138)
(65,79,148)
(62,86,148)
(54,82,148)
(54,78,140)
(66,76,135)
(73,79,135)
(60,82,140)
(47,82,140)
(38,81,140)
(36,79,138)
(46,81,138)
(63,82,137)
(74,78,127)
(84,71,119)
(86,63,108)
(79,58,100)
(65,55,95)
(54,57,95)
(46,62,100)
(47,65,108)
(63,70,116)
(68,74,121)
(66,76,122)
(54,66,113)
(44,62,106)
(44,62,106)
(47,60,106)
(49,58,105)
(46,49,97)
(55,54,105)
(65,58,114)
(73,63,119)
(68,62,119)
(63,57,114)
(57,49,111)
(46,49,105)
(41,58,110)
(44,62,110)
(54,62,111)
(62,65,114)
(70,73,122)
(71,81,127)
(60,79,124)
(54,73,118)
(44,62,106)
(52,58,105)
(65,57,106)
(74,62,111)
(70,58,111)
(57,55,106)
(41,57,105)
(38,60,105)
(52,76,118)
(50,68,111)
(52,57,102)
(54,54,102)
(58,65,111)
(60,76,124)
(49,78,127)
(36,74,122)
(28,63,114)
(33,65,121)
(49,66,127)
(57,70,134)
(60,73,137)
(55,74,142)
(47,76,142)
(41,78,138)
(50,86,143)
(50,86,142)
(54,89,145)
(60,94,145)
(60,92,148)
(57,90,142)
(60,90,143)
(66,94,146)
(68,92,145)
(63,87,140)
(62,81,135)
(62,81,135)
(70,86,140)
(73,89,143)
(73,89,143)
(71,87,142)
(62,82,134)
(62,82,134)
(65,82,130)
(65,82,127)
(66,81,124)
(66,78,118)
(66,78,110)
(66,76,106)
(57,63,92)
(49,54,78)
(41,41,66)
(36,36,62)
(34,34,60)
(31,31,57)
(33,33,58)
(39,36,55)
(44,31,49)
(44,30,46)
(46,30,49)
(47,33,54)
(50,36,57)
(52,38,58)
(50,38,55)
(47,34,50)
(54,44,52)
(55,47,50)
(57,46,50)
(62,47,52)
(68,47,60)
(71,49,66)
(71,44,66)
(62,38,60)
(54,33,55)
(55,34,57)
(58,39,58)
(60,42,58)
(62,44,60)
(60,42,58)
(57,39,55)
(54,34,54)
(62,41,63)
(60,44,65)
(62,44,70)
(58,44,65)
(54,41,57)
(47,41,50)
(49,44,47)
(50,46,49)
(57,49,52)
(57,46,54)
(52,41,49)
(46,34,42)
(46,34,42)
(50,38,49)
(55,38,54)
(49,33,52)
(46,30,50)
(47,31,57)
(52,36,63)
(55,41,73)
(62,50,84)
(70,57,94)
(71,62,102)
(66,58,102)
(60,55,97)
(50,49,90)
(42,49,87)
(44,58,90)
(46,68,98)
(44,71,102)
(42,73,106)
(42,71,108)
(42,70,113)
(58,76,124)
(66,79,127)
(79,82,130)
(90,87,134)
(81,74,114)
(70,54,90)
(55,47,81)
(47,50,79)
(42,55,82)
(46,54,87)
(44,50,89)
(44,49,94)
(47,52,97)
(50,50,98)
(49,50,95)
(60,63,102)
(55,57,90)
(42,44,78)
(38,34,70)
(41,36,76)
(50,46,86)
(57,52,94)
(54,50,97)
(49,55,102)
(41,54,100)
(38,50,97)
(34,52,97)
(36,52,100)
(41,57,105)
(47,63,111)
(52,70,114)
(50,63,110)
(42,54,97)
(36,42,87)
(38,39,81)
(34,34,73)
(33,30,65)
(36,31,66)
(41,36,76)
(36,41,86)
(36,46,92)
(42,52,98)
(41,54,100)
(39,52,98)
(36,54,98)
(38,57,102)
(41,58,106)
(41,63,110)
(42,65,111)
(46,68,114)
(49,70,121)
(50,71,122)
(49,70,121)
(55,73,124)
(58,74,129)
(50,60,116)
(52,62,121)
(58,68,127)
(66,76,135)
(73,82,142)
(71,81,140)
(60,73,132)
(52,65,124)
(54,63,119)
(54,60,116)
(54,57,111)
(54,57,106)
(57,57,105)
(55,57,102)
(52,50,92)
(47,47,86)
(38,36,68)
(41,41,70)
(44,44,70)
(41,46,70)
(34,42,66)
(33,44,71)
(36,47,79)
(39,52,89)
(39,50,94)
(49,58,105)
(55,68,114)
(55,68,114)
(47,60,106)
(38,52,95)
(39,52,89)
(42,52,89)
(47,42,82)
(46,41,76)
(42,36,76)
(44,38,78)
(49,42,82)
(55,47,90)
(54,46,89)
(50,42,86)
(54,41,89)
(63,50,98)
(71,58,108)
(66,54,103)
(55,44,97)
(52,41,94)
(54,42,98)
(54,46,97)
(44,46,90)
(46,52,92)
(55,62,106)
(60,71,114)
(55,73,116)
(52,71,116)
(54,74,126)
(58,82,135)
(52,71,129)
(54,73,130)
(50,66,121)
(41,52,105)
(34,46,89)
(34,44,81)
(38,44,74)
(39,42,71)
(36,38,71)
(39,41,74)
(42,46,74)
(42,50,74)
(42,50,74)
(39,47,71)
(41,42,74)
(39,39,78)
(47,39,86)
(54,42,98)
(60,47,111)
(57,50,116)
(52,50,118)
(41,52,114)
(38,52,113)
(33,52,116)
(34,52,122)
(38,58,129)
(42,62,129)
(44,60,124)
(47,62,122)
(52,68,122)
(52,66,119)
(47,63,111)
(47,65,110)
(49,66,114)
(52,70,121)
(47,71,124)
(46,68,126)
(41,66,126)
(34,62,124)
(34,60,127)
(47,70,137)
(42,65,132)
(39,65,134)
(46,71,140)
(50,78,146)
(52,82,151)
(50,87,159)
(54,94,164)
(54,100,172)
(50,100,172)
(49,103,177)
(50,108,182)
(50,113,185)
(50,118,190)
(57,129,199)
(74,137,207)
(86,126,196)
(76,106,175)
(78,113,180)
(86,124,191)
(84,124,191)
(90,130,198)
(94,134,201)
(82,121,188)
(90,121,190)
(87,114,183)
(84,111,180)
(89,114,183)
(89,116,185)
(89,116,185)
(87,118,186)
(84,124,191)
(73,129,198)
(73,134,201)
(79,135,204)
(84,135,204)
(89,134,199)
(90,130,198)
(92,130,198)
(94,132,199)
(90,129,196)
(90,129,196)
(89,122,194)
(86,116,188)
(92,114,191)
(106,122,199)
(110,121,201)
(102,116,196)
(97,122,196)
(92,122,191)
(98,124,193)
(105,126,196)
(113,130,201)
(111,129,199)
(102,122,193)
(94,119,188)
(92,122,191)
(86,124,191)
(81,119,186)
(74,113,180)
(76,116,180)
(84,124,188)
(92,132,196)
(105,134,199)
(110,119,191)
(122,126,202)
(124,124,198)
(114,111,185)
(106,102,175)
(108,103,177)
(110,105,177)
(105,103,174)
(114,116,186)
(110,121,190)
(105,129,191)
(100,134,194)
(90,138,194)
(82,138,193)
(76,137,191)
(81,137,191)
(86,122,183)
(97,124,186)
(95,126,186)
(87,121,182)
(79,121,180)
(92,119,182)
(122,116,183)
(132,111,182)
(129,122,190)
(116,114,182)
(108,103,175)
(103,105,175)
(106,121,190)
(126,140,209)
(145,143,214)
(143,137,204)
(142,140,204)
(138,137,199)
(135,130,193)
(130,126,188)
(122,119,177)
(116,113,170)
(116,110,167)
(116,110,167)
(122,119,177)
(119,119,177)
(126,126,183)
(130,134,188)
(129,137,190)
(122,134,186)
(116,130,185)
(116,130,185)
(118,135,186)
(116,130,183)
(119,130,183)
(126,134,186)
(129,130,185)
(127,126,180)
(126,124,178)
(130,124,180)
(138,132,188)
(137,135,190)
(135,137,191)
(135,138,193)
(134,137,191)
(126,134,186)
(119,130,183)
(114,129,182)
(126,140,193)
(126,143,194)
(127,142,196)
(130,140,196)
(132,137,198)
(132,135,199)
(135,138,204)
(137,140,206)
(126,130,201)
(130,140,209)
(132,143,212)
(119,138,206)
(103,130,193)
(98,129,190)
(95,130,188)
(90,129,186)
(68,94,162)
(74,98,172)
(78,102,175)
(79,98,175)
(82,98,175)
(87,100,175)
(92,102,174)
(90,103,167)
(95,108,167)
(95,110,164)
(94,108,161)
(92,106,159)
(87,102,161)
(87,102,162)
(86,98,162)
(87,97,166)
(95,98,164)
(95,98,164)
(92,98,164)
(87,97,162)
(87,97,162)
(84,94,159)
(86,92,158)
(84,90,156)
(81,84,150)
(76,79,145)
(68,74,140)
(65,76,138)
(63,79,143)
(58,84,143)
(54,84,145)
(54,82,142)
(66,79,138)
(71,81,137)
(60,81,142)
(47,82,140)
(36,79,138)
(36,81,137)
(49,84,142)
(66,86,140)
(78,81,130)
(79,66,114)
(78,55,100)
(76,55,97)
(65,55,95)
(55,54,95)
(42,58,97)
(42,60,103)
(58,65,111)
(60,66,113)
(54,63,110)
(44,57,103)
(41,58,103)
(42,60,105)
(49,58,105)
(47,54,100)
(58,62,110)
(63,60,108)
(65,57,108)
(66,57,113)
(65,58,114)
(58,55,113)
(52,49,106)
(38,44,100)
(38,54,108)
(41,58,110)
(55,58,113)
(66,65,119)
(76,74,129)
(79,84,134)
(68,82,135)
(60,78,126)
(58,73,126)
(66,71,121)
(79,71,122)
(81,70,122)
(74,66,118)
(58,57,108)
(41,57,105)
(41,60,105)
(55,74,113)
(54,65,105)
(52,49,95)
(47,44,90)
(52,52,100)
(57,66,113)
(47,73,119)
(36,70,119)
(31,68,119)
(36,68,124)
(49,70,130)
(60,73,137)
(60,76,140)
(55,78,145)
(47,79,145)
(39,81,140)
(54,89,145)
(52,89,140)
(57,90,142)
(60,94,145)
(60,94,145)
(60,90,143)
(65,92,145)
(70,97,150)
(73,97,150)
(68,92,145)
(68,87,142)
(68,87,142)
(74,90,145)
(76,92,146)
(73,89,143)
(66,86,140)
(60,87,140)
(55,86,138)
(58,82,135)
(57,82,129)
(62,81,126)
(60,79,118)
(60,78,113)
(60,76,105)
(55,65,95)
(47,58,86)
(42,50,74)
(39,47,71)
(38,46,70)
(34,42,66)
(36,41,65)
(41,41,63)
(49,34,55)
(49,33,54)
(49,31,57)
(49,33,58)
(49,36,63)
(52,41,65)
(49,41,65)
(49,42,60)
(52,47,62)
(55,54,60)
(57,55,62)
(57,55,62)
(63,55,70)
(66,57,74)
(70,54,79)
(65,49,76)
(63,47,74)
(62,46,71)
(60,44,70)
(58,44,65)
(58,46,63)
(57,47,65)
(57,46,66)
(58,47,68)
(63,50,78)
(66,54,81)
(70,57,84)
(68,57,81)
(63,52,73)
(58,54,68)
(58,55,65)
(60,58,65)
(52,49,58)
(55,49,58)
(50,42,57)
(46,38,52)
(47,34,50)
(52,39,57)
(54,39,60)
(50,36,57)
(52,39,66)
(55,42,70)
(57,46,79)
(63,54,90)
(73,66,106)
(81,76,118)
(84,78,124)
(79,76,122)
(68,71,121)
(63,70,116)
(55,68,114)
(54,71,114)
(49,74,111)
(39,73,108)
(34,70,110)
(36,70,113)
(39,68,118)
(54,78,129)
(63,81,132)
(71,79,129)
(76,79,127)
(68,66,108)
(54,49,84)
(47,46,78)
(41,47,78)
(41,52,82)
(44,54,90)
(44,52,92)
(46,52,98)
(49,55,102)
(47,54,100)
(46,50,95)
(49,55,95)
(47,50,89)
(39,44,78)
(36,38,71)
(38,38,76)
(49,44,84)
(55,49,95)
(49,50,95)
(41,50,97)
(36,49,95)
(31,49,94)
(30,47,92)
(31,47,95)
(36,52,100)
(42,58,106)
(47,63,111)
(54,66,114)
(44,57,103)
(42,49,95)
(39,44,89)
(38,39,81)
(33,36,74)
(39,39,78)
(42,44,86)
(44,50,95)
(42,55,102)
(49,62,108)
(52,65,111)
(46,63,108)
(44,62,106)
(44,63,108)
(47,66,111)
(39,58,103)
(39,62,108)
(47,65,113)
(47,70,116)
(52,70,121)
(54,71,122)
(55,73,124)
(60,74,127)
(55,66,119)
(55,65,121)
(58,68,124)
(65,74,130)
(70,79,138)
(68,81,140)
(62,74,134)
(55,70,124)
(49,58,114)
(46,57,110)
(46,54,103)
(47,54,100)
(47,52,97)
(47,49,90)
(44,44,82)
(41,38,73)
(31,30,55)
(36,36,58)
(42,42,65)
(41,42,65)
(38,42,66)
(36,42,71)
(39,49,79)
(44,55,87)
(54,62,102)
(54,65,105)
(54,65,108)
(47,62,105)
(41,55,98)
(36,52,90)
(34,47,84)
(38,47,84)
(49,47,89)
(49,44,86)
(44,39,81)
(44,39,81)
(47,42,84)
(52,44,87)
(49,41,84)
(42,34,78)
(50,42,89)
(58,50,97)
(68,55,105)
(60,50,100)
(54,42,95)
(50,42,94)
(55,44,100)
(55,47,98)
(42,42,90)
(41,47,92)
(44,55,98)
(50,65,108)
(50,70,114)
(49,71,118)
(49,76,129)
(57,82,140)
(47,73,132)
(54,74,135)
(58,76,137)
(54,70,124)
(44,57,105)
(33,44,87)
(31,38,76)
(33,38,71)
(38,41,79)
(41,44,82)
(44,49,82)
(42,52,82)
(39,50,78)
(39,46,76)
(38,42,76)
(39,38,79)
(47,39,89)
(54,44,100)
(58,50,113)
(60,54,119)
(54,57,122)
(47,58,121)
(42,60,121)
(41,60,124)
(33,54,124)
(39,60,130)
(47,66,134)
(47,63,127)
(49,63,124)
(52,68,122)
(54,68,121)
(50,66,114)
(49,65,113)
(52,68,116)
(54,71,122)
(50,71,122)
(46,70,122)
(41,66,124)
(41,66,126)
(39,66,129)
(49,71,138)
(44,66,134)
(42,68,137)
(46,73,142)
(49,79,148)
(49,84,151)
(50,87,159)
(49,92,162)
(54,100,172)
(49,102,174)
(52,106,180)
(55,113,186)
(55,118,190)
(57,122,194)
(66,134,206)
(84,143,214)
(100,140,210)
(89,119,188)
(86,121,188)
(94,129,196)
(89,127,194)
(94,134,201)
(102,140,207)
(92,130,198)
(90,126,193)
(86,116,185)
(82,113,182)
(89,116,185)
(92,119,188)
(90,118,186)
(90,118,186)
(84,122,190)
(66,122,191)
(63,127,194)
(73,129,198)
(81,132,198)
(89,134,199)
(92,132,199)
(92,130,198)
(92,130,198)
(90,129,196)
(90,129,196)
(87,126,193)
(84,118,190)
(92,118,191)
(103,122,199)
(113,124,202)
(103,122,199)
(94,124,193)
(86,121,186)
(90,116,185)
(98,116,186)
(106,121,191)
(106,124,194)
(103,124,194)
(95,122,191)
(81,116,183)
(76,114,182)
(76,111,178)
(74,110,175)
(82,114,180)
(90,122,188)
(89,124,190)
(92,121,186)
(110,124,194)
(129,132,209)
(138,138,212)
(137,134,207)
(134,129,202)
(134,124,199)
(126,118,190)
(113,108,180)
(119,118,188)
(113,122,191)
(110,129,193)
(103,134,194)
(92,134,191)
(82,134,190)
(74,134,188)
(81,132,188)
(86,119,180)
(90,118,180)
(84,118,178)
(78,114,175)
(73,119,178)
(92,122,183)
(121,118,185)
(129,113,182)
(122,116,183)
(119,118,185)
(124,116,188)
(121,119,190)
(113,127,196)
(119,134,202)
(130,132,202)
(124,127,193)
(116,130,191)
(116,135,193)
(126,138,198)
(132,137,198)
(129,132,188)
(124,121,178)
(121,114,172)
(122,111,170)
(124,118,175)
(124,121,178)
(127,129,183)
(132,140,193)
(127,142,194)
(116,137,188)
(103,130,183)
(102,129,182)
(110,134,186)
(111,132,183)
(118,132,185)
(126,137,190)
(132,134,188)
(130,129,183)
(129,127,182)
(129,127,182)
(126,124,178)
(124,126,180)
(127,129,183)
(130,134,188)
(130,138,191)
(126,137,190)
(122,134,186)
(121,132,185)
(124,138,191)
(121,138,190)
(124,138,193)
(127,142,196)
(134,142,204)
(135,143,206)
(137,140,206)
(130,137,202)
(121,126,196)
(126,135,204)
(124,138,207)
(118,137,201)
(106,134,196)
(102,132,191)
(95,130,188)
(89,127,185)
(68,94,167)
(71,97,170)
(73,95,172)
(73,90,170)
(76,90,170)
(84,95,174)
(90,100,175)
(92,103,172)
(90,102,164)
(94,103,159)
(90,105,158)
(90,105,158)
(89,103,162)
(89,103,164)
(86,102,166)
(89,100,169)
(90,97,162)
(90,97,162)
(90,97,162)
(87,97,162)
(87,98,161)
(84,98,159)
(84,95,158)
(87,95,158)
(86,89,153)
(82,86,150)
(76,84,146)
(68,81,140)
(60,81,142)
(54,84,140)
(50,86,143)
(54,86,142)
(65,81,135)
(66,82,137)
(54,82,142)
(42,81,138)
(33,76,135)
(33,78,134)
(46,81,138)
(66,86,140)
(87,90,140)
(79,71,118)
(74,55,100)
(76,58,100)
(71,60,103)
(58,57,98)
(47,58,102)
(50,63,110)
(60,65,114)
(57,62,111)
(47,55,105)
(41,54,102)
(39,57,102)
(44,62,106)
(49,58,105)
(47,54,100)
(68,68,116)
(63,60,108)
(58,50,100)
(60,52,103)
(60,55,106)
(58,57,111)
(46,49,103)
(33,42,98)
(33,52,106)
(39,55,110)
(57,60,116)
(70,63,121)
(79,73,130)
(82,81,135)
(74,81,137)
(62,76,129)
(68,78,134)
(78,81,135)
(90,86,137)
(94,86,137)
(84,76,126)
(63,63,111)
(46,58,105)
(44,62,105)
(54,65,105)
(55,58,97)
(52,44,87)
(52,41,84)
(57,49,95)
(57,60,108)
(47,65,113)
(34,63,113)
(36,70,121)
(41,71,127)
(54,73,130)
(62,76,137)
(60,76,140)
(55,79,142)
(42,79,140)
(39,81,138)
(54,90,142)
(55,89,138)
(58,92,142)
(62,95,145)
(63,95,145)
(62,94,143)
(68,95,148)
(73,100,153)
(73,97,150)
(71,95,148)
(73,92,146)
(73,92,146)
(78,94,148)
(76,92,146)
(71,87,142)
(60,84,137)
(58,89,145)
(50,86,142)
(52,82,135)
(50,82,132)
(55,81,127)
(57,81,122)
(58,81,116)
(57,79,108)
(54,70,98)
(49,65,92)
(47,62,84)
(49,60,84)
(47,58,82)
(42,54,78)
(42,49,78)
(46,50,74)
(55,46,73)
(55,42,70)
(55,41,73)
(52,41,74)
(52,44,78)
(55,49,79)
(54,50,81)
(52,54,76)
(52,55,71)
(57,62,74)
(58,63,76)
(58,63,76)
(58,62,79)
(63,65,87)
(65,65,90)
(66,63,94)
(68,57,90)
(71,57,89)
(66,57,87)
(65,55,82)
(62,57,81)
(60,60,82)
(58,58,84)
(60,60,86)
(73,71,103)
(74,73,105)
(78,74,106)
(76,70,100)
(68,63,87)
(63,57,74)
(60,55,70)
(60,55,70)
(50,52,68)
(52,52,71)
(49,49,68)
(44,44,63)
(46,41,65)
(49,44,68)
(55,46,73)
(55,46,73)
(54,46,79)
(54,46,79)
(57,50,90)
(70,65,106)
(79,81,126)
(86,89,137)
(84,89,138)
(78,86,135)
(70,79,135)
(65,79,132)
(63,81,132)
(58,81,127)
(46,76,119)
(34,68,111)
(33,66,111)
(34,68,118)
(38,68,121)
(52,79,132)
(62,81,135)
(66,78,130)
(68,74,121)
(57,58,100)
(44,46,79)
(44,46,78)
(34,44,74)
(41,52,82)
(44,57,94)
(47,58,98)
(49,58,105)
(50,58,108)
(47,57,103)
(46,52,97)
(41,49,89)
(42,52,89)
(42,50,84)
(42,47,81)
(42,46,84)
(52,52,90)
(58,55,102)
(57,58,103)
(46,55,102)
(39,55,103)
(38,54,102)
(38,54,102)
(36,54,105)
(39,57,108)
(44,62,113)
(49,66,118)
(50,65,118)
(49,62,110)
(44,57,105)
(42,52,98)
(39,46,92)
(36,42,87)
(41,46,90)
(47,54,98)
(44,57,103)
(47,63,111)
(54,70,118)
(57,73,121)
(54,71,116)
(50,68,113)
(49,66,110)
(50,68,111)
(41,58,102)
(42,62,106)
(49,66,111)
(49,68,113)
(52,68,116)
(52,68,116)
(54,70,118)
(55,71,119)
(55,68,116)
(55,66,119)
(55,66,119)
(57,71,124)
(62,76,130)
(63,79,134)
(62,78,132)
(58,74,129)
(49,63,118)
(47,58,111)
(46,54,103)
(46,52,98)
(46,52,92)
(44,47,86)
(39,39,78)
(36,34,66)
(28,28,49)
(33,33,52)
(41,41,60)
(42,44,66)
(39,44,68)
(38,44,73)
(41,50,81)
(46,57,89)
(60,71,103)
(54,66,103)
(49,62,98)
(46,58,95)
(42,55,92)
(38,50,87)
(34,47,84)
(36,44,84)
(49,54,98)
(49,50,95)
(46,42,89)
(42,39,86)
(46,42,89)
(54,47,94)
(47,42,84)
(39,34,76)
(46,39,86)
(54,47,94)
(60,52,98)
(54,46,95)
(50,42,94)
(49,44,95)
(55,47,98)
(52,47,98)
(39,42,90)
(36,42,89)
(33,46,92)
(41,58,103)
(46,68,114)
(47,73,119)
(47,78,130)
(52,82,138)
(46,73,135)
(49,76,138)
(58,78,142)
(60,78,138)
(47,62,116)
(33,42,89)
(30,38,78)
(36,42,82)
(44,49,94)
(46,52,97)
(49,57,97)
(49,58,95)
(46,57,89)
(42,50,84)
(41,44,82)
(42,39,86)
(46,38,89)
(52,41,100)
(58,50,113)
(65,58,124)
(60,63,127)
(55,66,129)
(47,68,129)
(44,70,129)
(36,58,126)
(44,66,134)
(52,71,138)
(52,68,132)
(52,66,127)
(52,66,126)
(55,70,124)
(60,71,124)
(54,65,118)
(54,68,121)
(55,73,124)
(49,70,121)
(41,65,118)
(38,63,121)
(42,68,126)
(46,71,130)
(50,74,137)
(47,70,137)
(44,70,137)
(49,78,143)
(52,82,151)
(47,86,153)
(49,89,159)
(46,92,162)
(44,94,166)
(42,95,167)
(46,100,174)
(50,108,182)
(52,113,190)
(57,118,194)
(63,127,204)
(84,138,212)
(105,145,212)
(92,127,193)
(87,122,190)
(89,124,191)
(84,121,193)
(89,126,198)
(97,134,206)
(94,130,202)
(89,126,198)
(86,119,191)
(81,114,186)
(87,118,190)
(90,121,190)
(92,119,188)
(90,119,185)
(79,118,185)
(60,116,185)
(55,119,186)
(65,122,186)
(71,127,191)
(82,130,196)
(87,134,196)
(89,130,194)
(87,129,193)
(84,126,190)
(84,126,190)
(82,124,188)
(79,118,185)
(87,118,186)
(95,121,194)
(105,126,199)
(103,127,201)
(90,126,191)
(87,124,185)
(95,118,185)
(103,118,186)
(111,122,191)
(110,124,193)
(100,126,194)
(94,124,193)
(79,118,185)
(74,113,180)
(73,105,170)
(73,102,167)
(79,105,172)
(86,116,177)
(82,116,177)
(81,110,175)
(110,124,194)
(132,140,212)
(150,154,226)
(158,158,231)
(159,156,230)
(154,150,223)
(137,132,204)
(119,114,186)
(121,119,186)
(118,124,190)
(114,130,194)
(105,132,194)
(94,132,190)
(87,132,188)
(84,132,188)
(87,132,188)
(102,132,193)
(100,127,190)
(89,122,183)
(78,119,178)
(73,124,182)
(90,127,188)
(122,121,188)
(130,116,185)
(118,114,182)
(124,122,190)
(135,129,196)
(129,132,198)
(114,134,198)
(111,135,198)
(121,130,196)
(118,130,194)
(92,130,188)
(95,140,196)
(113,148,206)
(124,150,207)
(129,145,199)
(127,137,193)
(129,129,186)
(129,126,183)
(121,119,174)
(121,122,177)
(122,134,186)
(127,145,196)
(119,146,199)
(103,140,191)
(90,134,188)
(87,132,182)
(100,134,185)
(103,130,183)
(113,132,186)
(122,137,191)
(132,135,191)
(129,129,186)
(127,127,185)
(127,127,185)
(122,126,182)
(121,127,183)
(122,129,185)
(124,134,190)
(130,140,196)
(132,142,198)
(129,138,194)
(126,135,191)
(121,135,188)
(119,134,186)
(119,134,188)
(126,140,194)
(134,145,207)
(135,146,209)
